Smiles,MeanValue
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,4.133333333333334
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,17.743333333333332
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)N)N,29.255
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,24.04
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,18.81
C1C(C(C(C(C1N)OC2C(CC(C(O2)CO)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)OC5C(C(C(C(O5)CO)O)O)O)O)N)O)O)N,18.884999999999998
C1C(C(C(C(C1NC(=O)C(CCN)O)O)OC2C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CN)O)O)N)N,2.02
C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N,1.285
C1C(C(C(C(C1NC2C=C(C(C(C2O)O)O)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O)CO,0.97
C1C(C(C(C(C1O)O)O)O)N,0.033
C1C(C(C(C(O1)(CO)O)O)O)O,83.53735648138888
C1C(C(C(C(O1)CO)O)O)O,72.46666666666667
C1C(C(C(C(O1)O)O)O)O,101.68752923476316
C1C(C(C(C(O1)OC2=CC=C(C=C2)[N+](=O)[O-])O)O)O,285.077075
C1C(C(C(C(O1)OC2=CC=CC=C2[N+](=O)[O-])O)O)O,17.734
C1C(C(C(C(O1)OC2COC(C(C2O)O)O)O)O)O,0.0032
C1C(C(C(C(O1)OC2COC(C(C2O)O)OC3COC(C(C3O)O)O)O)O)O,0.0033
C1C(C(C(C(O1)OC2COC(C(C2O)O)OC3COC(C(C3O)O)OC4COC(C(C4O)O)O)O)O)O,0.00315
C1C(C(C(C(O1)OC2COC(C(C2O)O)OC3COC(C(C3O)O)OC4COC(C(C4O)O)OC5COC(C(C5O)O)OC(CO)C(C(C=O)O)O)O)O)O,0.00245
C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O,28.026666666666667
C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)O)CO)COC6C(C(C(CO6)O)O)O)COC7C(C(C(CO7)O)O)O)O)O)O)O)O)O,32.6
C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)O)CO)COC6C(C(C(CO6)O)O)OC7C(C(C(C(O7)CO)O)O)O)COC8C(C(C(CO8)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)O)O)O,31.0
C1C(C(C(C(O1)OP(=O)(O)O)O)O)O,138.0
C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O,3.0
C1C(C(C(C=C1C(=O)O)O)O)O,20197.992789473687
C1C(C(C(C=C1C(=O)O)OP(=O)(O)O)O)O,12.8
C1C(C(C(C=C1C(=O)[O-])OP(=O)([O-])[O-])O)O,33.6
C1C(C(C(CC1(C(=O)O)O)O)O)O,80000.0
C1C(C(C(OC1O)COP(=O)(O)O)O)O,6021.8
C1C(C(OC1N2C3=C(C(=O)NC(=N3)N)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,5.024285714285715
C1C(C(OC1N2C3=C(C(=O)NC(=N3)N)NC2=O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O,6.595000000000001
C1C(C(OC1N2C=C(C(=NC2=O)N)Br)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O,5.3950000000000005
C1C(C(OC1N2C=C(C(=NC2=O)N)Cl)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O,1.5
C1C(C(OC1N2C=C(C(=NC2=O)N)I)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,3.5700000000000003
C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,0.74
C1C(C(OC1N2C=C(C(=O)NC2=O)[N+](=O)[O-])CO)O,2.88
C1C(C(OC1N2C=CC(=NC2=O)N)CO)O,2121.6796462162165
C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,98.93418181818183
C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)O)O,106.0
C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,110.79027956990322
C1C(C(OC1N2C=CC(=O)NC2=O)CO)O,0.9843333333333333
C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O,1.9573901360510204
C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)OP(=O)(O)O,5.2
C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)O)O,65.0
C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,14.914078730142856
C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)([O-])[O-])O,4.17
C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,0.9929999999999999
C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1.57
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O,2.921112121212121
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)OP(=O)(O)O,27.0
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O,120.31400000000001
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)O)O,160.75
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1189.9276888889092
C1C(C(OC1N2C=NC3=C(NC(=O)N=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,6.010000000000001
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)O,3.65871875
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)OP(=O)(O)O,26.0
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O,11.52
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,0.688601
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,265.20886419751855
C1C(C(OC1N2C=NC3=C2N=CNC3=O)CO)O,85.0
C1C(C(OC1N2C=NC3=C2N=CNC3=O)COP(=O)(O)OP(=O)(O)O)O,0.016
C1C(C(OC1N2C=NC3=C2N=CNC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,106.4866
C1C(C(OC1OP(=O)(O)O)CO)O,123.0
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,86.1
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,103.4
C1C(C2=CC=CC3=C2C1=CC=C3)O,1.2925
C1C(CC(=O)C2=C1C=C(C=C2O)O)O,55.5
C1C(CNC1C(=O)NC2=CC3=CC=CC=C3C=C2)O,1.46825
C1C(CNC1C(=O)O)O,20.824304347826086
C1C(CNC2=C1C(=O)NC(=N2)N)CCC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,0.145
C1C(N(C2=C(N1)N=C(NC2=O)N)C=N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,0.008666666666666668
C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,1.4758461538461538
C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)NC(CCC(=O)O)C(=O)O,16.3
C1C(N=C(S1)C2=NC3=C(S2)C=C(C=C3)O)C(=O)O,0.19400054404166667
C1C(NC(=O)NC1=O)C(=O)O,45.892307692307696
C1C(NC(=O)NC1=O)C(=O)[O-],15.200000000000001
C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],3.5
C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],4.3
C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],8.7
C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)NC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-],7.6
C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.263239791625
C1C(O1)C2=CC=C(C=C2)[N+](=O)[O-],16.4
C1C(O1)C2=CC=CC=C2,0.32299999999999995
C1C(OC(C1O)N2C=CC(=NC2=O)N)CO,226.0
C1C(OC(O1)CO)N2C=CC(=NC2=O)N,3.0875
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,0.245
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,1.0615
C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O,0.3985714285714286
C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC=C(C=C4)O,0.7314285714285715
C1C(OC2=CC=CC(=C2C1=O)O)O,14.0
C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O,0.10999999999999999
C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CCC(=O)O)CC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O,0.36766666666666664
C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,1.0
C1C2=CC=CC=C2OC3=CC=CC=C31,6120.0
C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,3.5931171931578945
C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O,6.055666666666666
C1C2C(C(C(O2)N3C=NC4=C3N=CN(C4=N)C5C(C(C(O5)COP(=O)(OP(=O)(O1)O)O)O)O)O)O,5.795
C1C2C(C(O1)C(C(O2)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C5C(C(O4)CO5)OC6C(C(C(C(O6)CO)O)O)O)O)O,144.5
C1C2C(C(O1)C(C(O2)OC3C(C(OC(C3O)OC4C5COC4C(C(O5)OC6C(C(OC(C6O)O)CO)O)O)CO)O)O)O,0.27
C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,0.40800000000000003
C1C2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,53.0
C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,2.186532716046296
C1C2N(C1=O)C(C(=CCO)O2)C(=O)O,11.0
C1C=CC(=NC1C(=O)O)C(=O)O,19.0
C1C=CC(N1)C(=O)O,5.0
C1C=CN(C=C1C(=N)[O-])C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O.[Na+].[Na+].[Na+].[Na+],49.0
C1C=CN(C=C1C(=O)N)C2C(C(C(O2)CO)O)O,281.833333335
C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)O)O)O,18.6
C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,715.6634065596838
C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,135.06128830330795
C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CNC5=O)O)O)O)O,297.5
C1C=NC2=C(N1)N=C(NC2=O)N,16.3
C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,47.89
C1CC(=CN(C1O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,41.19
C1CC(=CN(C1O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,913.67
C1CC(=NC1)C(=O)O,99.54529411764706
C1CC(=NC1)C(=O)[O-],369.75
C1CC(=O)C2=CC=CC=C21,0.011
C1CC(=O)SC1,0.683
C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)N)N)N,0.25
C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)NC(=O)C(CCN)O)N)N,0.57
C1CC(C2=CC=CC=C2C1)O,653.45425
C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)N4CCCC4C(=O)NCC(=O)O,102.0
C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)N4CCCC4C(=O)O,90.8
C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)O,87.5
C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CC=CC=C5)C(=O)N,5.0
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)N2CC(CC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O)O,2.4
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)O,66.1
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC2=CC=CC=C2)C(=O)NC(CO)C(=O)N3CCCC3C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCCN=C(N)N)C(=O)O,63.7
C1CC(N(C1)C(=O)C(CO)N)C(=O)O,2.0
C1CC(N(C1)C(=O)C2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(=O)C(CCCN=C(N)N)NC4=CC=C(C=C4)[N+](=O)[O-],3.23
C1CC(N(C1)C(=O)C2CCC(=O)N2)C(=O)NC(CCCN=C(N)N)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-],95.5
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O,13.02
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)O,39.0
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)O,41.0
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)O,48.0
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)O,63.85
C1CC(N(C1)C(=O)CN)C(=O)O,342.2
C1CC(N=C(C1)C(=O)[O-])C(=O)[O-],0.3
C1CC(N=C1)C(=O)O,34.38
C1CC(N=C1)C(=O)[O-],3.33
C1CC(NC1)C(=O)N,3.1
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,50.1
C1CC(NC1)C(=O)N2CCCC2C(=O)O,13.4
C1CC(NC1)C(=O)O,112.94033830844775
C1CC(NC1CC(=O)O)C(=O)O,0.1371
C1CC(OC1CO)N2C=CC(=NC2=O)N,3.1095000000000006
C1CC(OC1COP(=O)(O)OP(=O)(O)OP(=O)(O)O)N2C=CC(=NC2=O)N,0.029666666600000002
C1CC([NH2+]C1)C(=O)[O-],6.71
C1CC1(C(=O)O)N,49.31777777766667
C1CC2=C(C1)C=C(C=C2)O,0.5
C1CC2=CC=CC=C2C(=O)C1,0.053
C1CC2=CC=CC=C2C1O,296.0080606060909
C1CC2C(C1C3=C2C=C(C=C3)C(F)(F)F)N,0.0052499999999999995
C1CC=CC(=O)C1,1.304375
C1CC=CC(C1)O,1.4983333332000002
C1CCC(=CC1)[N+](=O)[O-],11.0
C1CCC(=O)C(C1)C2=CC=CC=C2,0.185
C1CCC(=O)C1,1.1733333333333333
C1CCC(=O)CC1,16.689999999999998
C1CCC(=O)NCCCCCC(=O)NCC1,9.35
C1CCC(=O)SCC1,0.227
C1CCC(C1)(C(=O)O)N,0.98
C1CCC(CC1)Br,1.195
C1CCC(CC1)C(=O)N,8.17
C1CCC(CC1)C=O,5.0
C1CCC(CC1)CC(=O)N,1.1
C1CCC(CC1)Cl,0.175
C1CCC(CC1)O,5.664309526214287
C1CCC(CC1)[NH3+].C1=CC=C(C(=C1)[N+](=O)[O-])OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O,101.89557092222223
C1CCC2=C(C1)C=CC(=C2)O,0.7
C1CCC2C(C1)CCCC2O,0.98
C1CCCC(CC1)C2CC(=O)CCC=C2,3.9000000000000004
C1CCCC(CC1)O,7.0
C1CCCCC1,72.0
C1CCN2CC3CC(C2C1)CN4C3CCCC4=O,217.0
C1CCN=C(C1)C(=O)O,67.516111099
C1CCN=C(C1)C(=O)[O-],100.65
C1CCNC(=O)CNC(=O)C(CSSCC(C(=O)NCC(=O)NCCCNC1)NC(=O)CCC(C(=O)O)N)NC(=O)CCC(C(=O)O)N,118.97638888833332
C1CCNC(C1)C(=O)O,1.9904444443333336
C1CCOC(=O)C1,185.475
C1CCOC1,33.0
C1CCS(=O)C1,119.0
C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-],6.0
C1CN1C2=CC(=O)C(=CC2=O)N3CC3,2331.0
C1CN2CC3=C(CC2C4=CC5=C(C=C41)OCO5)C=CC6=C3OCO6,0.1505
C1CNC(=O)NC1=O,0.4
C1CNC(=S)N1,0.7144444443333334
C1CNC(C1O)C(=O)O,13.902391304347827
C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O,0.08
C1CNC1=O,21.0
C1CNC1C(=O)O,91.36666666666667
C1CNCC2=C1C=CC(=C2Cl)Cl,3.67
C1CNP(=O)(OC1)N(CCCl)CCCl,0.7583333335
C1COC2=CC=CC=C2C1O,1010.0226666666667
C1COCCN1CCCS(=O)(=O)O,1.2233333333333334
C1CSC(=O)O1,2.38
C1CSSC1CCCCC(=O)N,555.6
C1CSSC1CCCCC(=O)O,25.0
C1C[Se][Se]C1CCCCC(=O)O,4.7
C1OC2=C(O1)C=C(C=C2)C=O,212.7
C1OC2=C(O1)C=C(C=C2)[N+](=O)[O-],498.0
C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O,7994.839227538327
C=C(C(=O)O)OC1C=CC=C(C1O)C(=O)O,1.2063636364545456
C=C(C(=O)O)OC1CC(=CC(C1O)OP(=O)(O)O)C(=O)O,0.23
C=C(C(=O)O)OP(=O)(O)O,138.42447333387273
C=C(C(CO)O)C(=O)OCC1C(C(C(C(O1)O)O)O)O,2000.0
C=C(CC(=O)O)C(=O)O,0.5
C=C(CCC(=O)O)C(=O)O,30.0
C=C(CCO)C(=O)OC1C(C(C(C(O1)COC(=O)C(=C)C(CO)O)O)O)O,580.0
C=C(CN)C1=CC=CC=C1,14.0
C=C(CO)CO,283.0
C=C1C=CC(=O)O1,2.08
C=CC(=O)N,29.08666666666667
C=CC(=O)[O-],20.15
C=CC(C(=O)O)N,23.099999999999998
C=CC(CO)O,1.5699999999999998
C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,83.0
C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,22.0
C=CC1=CC=CC=C1,30.9
C=CC=C(C(=O)O)O,171.0
C=CC=C(C(=O)O)[O-],307.6666666666667
C=CC=O,1.7883333333333333
C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+],116.5
C=CCC(C(C(=O)O)O)C(=O)O,0.34
C=CCC1=CC=C(C=C1)O,3.250435
C=CCCO,0.1
C=CCSSC=CCS(=O)CC=C,2.6
C=CCSSSCC=C,0.16
C=C[Sn](C=C)(C=C)C=C,0.00333
C=O,11.851722222166666
CBr,0.14
CC(=C)C(=O)N,2.9
CC(=C)C1=CC=C(C=C1)O,0.7
CC(=C)C1CCC(=CC1)CO,83.0
CC(=C)C1CCC(C(=O)C1)(C)O,4.9
CC(=C)CCO,0.07
CC(=C)CCOP(=O)(O)O,56.17714285714286
CC(=C)CCOP(=O)(O)OP(=O)(O)O,569.8794446559679
CC(=C)CCl,3.5
CC(=C1C2CC(=C(N2C1=O)C(=O)O)S(=O)C=CNC(=O)C)CO,196.33333333333334
CC(=CC(=O)O)C(=O)O,17.945
CC(=CC(=O)O)C=CC(=O)O,47801.06666666667
CC(=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)C,2.9
CC(=CC1C(C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,0.07200000000000001
CC(=CC1C(CC2=CNC3=CC=CC1=C23)NC)CO,0.76
CC(=CC=CC(=O)[O-])C(=O)[O-],218000.0
CC(=CC=CC=C(C)C=CC=C(C)C(=O)OC1C(C(C(C(O1)CO)O)O)O)C=CC=C(C)C(=O)OC2C(C(C(C(O2)CO)O)O)O,0.071
CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)C=CC2=CC=C(C=C2)O)O)C,4.77
CC(=CCC1=C(C=CC(=C1)C(=O)NC2=C(C3=C(C(=C(C=C3)OC4C(C(C(C(O4)(C)C)O)O)O)Cl)OC2=O)O)O)C,1.53
CC(=CCC1=C(C=CC(=C1)C(=O)O)[O-])C,0.515
CC(=CCCC(=C(C)COP(=O)(O)OP(=O)(O)O)C)C,0.072
CC(=CCCC(=C(COP(=O)(O)OP(=O)(O)O)F)C)C,0.00054
CC(=CCCC(=CC(=O)O)C)CCC1C(O1)(C)C,0.128
CC(=CCCC(=CC(=O)OC)C)CCC1C(O1)(C)C,0.38999999999999996
CC(=CCCC(=CC=O)C)C,0.133333333
CC(=CCCC(=CCCC(=CC(=O)[O-])C)C)C,0.168
CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)O)C)C)C)C)C)C)C)C)C)C)C,0.40874755533333335
CC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C,0.165
CC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)O)C)C)C)C,1.85
CC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C)C,1.0029777777777777
CC(=CCCC(=CCCC(=CCCC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C)C)C)C,0.2029857142857143
CC(=CCCC(=CCCC(=CCCC(C)(C=C)O)C)C)C,0.11
CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,1.7189122807368422
CC(=CCCC(=CCCC(=CCO)C)C)C,2.0916666675
CC(=CCCC(=CCCC(=CCOP(=O)(O)O)C)C)C,0.71
CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C,4.73958339
CC(=CCCC(=CCCC(C)(C=C)O)C)C,0.2
CC(=CCCC(=CCO)C)C,5.6625
CC(=CCCC(=CCOP(=O)(O)O)C)C,0.1904
CC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C,11.86636425
CC(=CCCC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C)C,4.26
CC(=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O)C,129.8
CC(=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O)CO,21.0
CC(=CCNC1=NC=NC2=C1NC=N2)C,143.6
CC(=CCNC1=NC=NC2=C1NC=N2)CO,67.725
CC(=CCO)C,15.747777776666666
CC(=CCOP(=O)(O)O)C,16.0
CC(=CCOP(=O)(O)OP(=O)(O)O)C,0.9399861114166667
CC(=CCOP(=O)(O)OP(=O)(O)O)CCC1C(=C)CCC2C1(CCCC2(C)C)C,0.7724811111111111
CC(=CCOP(=O)(O)OP(=O)(O)O)CCC1C2(CCCC(C2CCC1(C)O)(C)C)C,0.5
CC(=CCOP(=O)(O)OP(=O)(O)O)CO,3.7
CC(=O)C,2.487888889
CC(=O)C(=O)C,14.95295185188889
CC(=O)C(=O)C1=CC=CC=C1,19.54714285714286
CC(=O)C(=O)[O-],393.04047680753524
CC(=O)C(C(COP(=O)(O)O)O)O,990.3812120872727
CC(=O)C(C)(C(=O)O)O,2.310333333333333
CC(=O)C(C)(C(=O)[O-])O,0.32999999999999996
CC(=O)C1(CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O,34.511
CC(=O)C1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O,0.4509224444666667
CC(=O)C1=C(C(=C(C(=C1F)F)F)F)F,3.2
CC(=O)C1=CC(=CC=C1)O,4.8
CC(=O)C1=CC=C(C=C1)F,0.6
CC(=O)C1=CC=C(C=C1)N,12.7
CC(=O)C1=CC=C(C=C1)O,7.42
CC(=O)C1=CC=C(C=C1)OC,1.7
